LAMMPS data file via write_data, version 6 Jun 2016, timestep = 0

3240 atoms
5 atom types

6.1322247590272561e-01 2.9805601524097277e+01 xlo xhi
-4.8931490264279197e-02 2.8652667990264284e+01 ylo yhi
-3.2358923734499639e-01 2.7570661237344982e+01 zlo zhi
1.3300809905454425e+01 1.3297297013932686e+01 6.7722342695125075e+00 xy xz yz

Masses

1 10.811
2 12.0107
3 10.811
4 12.0107
5 10.811

Atoms # charge

651 1 1.3947640861194008e-01 7.0713662204662784e+00 4.0189668299903314e+00 4.1756561039406073e+00 0 0 0
677 1 -1.5674733354527995e-01 7.8781166322031719e+00 4.2168325390916577e+00 5.7625074475038014e+00 0 0 0
703 1 1.5563140235923145e-01 1.0538006304432988e+01 2.9829349034896162e+00 3.9838683430967188e+00 0 0 0
729 3 7.7795822201948672e-01 8.6702710454241956e+00 1.6712395123874111e+00 4.8779358947106886e+00 0 0 0
755 2 -9.5214428062028922e-01 9.7839160538381851e+00 2.3622061562644370e+00 5.4211414066976493e+00 0 0 0
781 1 2.4769509519985591e-01 5.6471541660703073e+00 4.6433096218981706e+00 3.4535129780110085e+00 0 0 0
807 2 -9.5214435967155353e-01 1.2000721670853512e+01 7.1458119929732238e+00 5.4211524418629207e+00 0 0 0
833 1 1.5552849709642497e-01 7.8890721109425215e+00 5.8956506034711547e+00 6.3637905719490853e+00 0 0 0
859 1 1.5562786249647670e-01 7.8894096026648741e+00 7.7665437360683045e+00 3.9838734635528756e+00 0 0 0
885 3 7.7795830038475899e-01 6.0216892884065736e+00 6.4548417792878956e+00 4.8779362284417171e+00 0 0 0
911 2 -9.5214390800564341e-01 7.1353266487634945e+00 7.1458134451587698e+00 5.4211497848344870e+00 0 0 0
937 1 4.2452295324062350e-01 9.3433397785265679e+00 5.1884096596732849e+00 5.8496516006774515e+00 0 0 0
963 1 4.2442729826894843e-01 9.3436806524591294e+00 7.1001389653615883e+00 3.4178278385431149e+00 0 0 0
989 1 5.0290493656481450e-01 1.1667525758003791e+01 8.3145384020616042e+00 6.3402436196046628e+00 0 0 0
1015 1 2.4769892145671094e-01 1.0512542525126266e+01 4.6433069552129078e+00 3.4535112031572806e+00 0 0 0
1041 2 -9.6664514046064032e-01 9.8126938082884525e+00 5.7141676947555329e+00 4.2956559411986470e+00 0 0 0
1066 1 1.5552921102127695e-01 1.2754472768099280e+01 5.8956479442367584e+00 6.3637867251884792e+00 0 0 0
1091 1 1.5562811696911805e-01 1.2754793866835506e+01 7.7665443752660925e+00 3.9838721935788262e+00 0 0 0
1116 3 7.7795861366872721e-01 1.0887085039879697e+01 6.4548406161552281e+00 4.8779362792074812e+00 0 0 0
1141 3 7.7795941258637391e-01 6.0210976254168829e+00 2.7999454886636372e+00 9.5269729916100552e+00 0 0 0
1166 1 1.5563082438331588e-01 7.8888259999479251e+00 4.1116431506482334e+00 8.6329121087268508e+00 0 0 0
1191 3 7.7795757859126258e-01 1.3103302345138639e+01 7.5835401713678339e+00 9.5269819916194827e+00 0 0 0
1216 5 1.9134293489787138e-01 6.9601524197365903e+00 4.6561760861948001e+00 7.2250980766300152e+00 0 0 0
1241 1 -1.5674026951768855e-01 7.8780578456134842e+00 3.1312922373598742e+00 7.1431464962119016e+00 0 0 0
1266 1 4.2442510103124903e-01 9.3430958154623571e+00 3.4452434258582492e+00 8.0668690577841744e+00 0 0 0
1291 4 -9.2669089714258224e-01 1.0119338487315538e+01 4.7985559323024622e+00 7.3370798281133016e+00 0 0 0
1316 1 1.3947745040278811e-01 9.2875789048998065e+00 5.1476727210195650e+00 8.8246961106496560e+00 0 0 0
1341 3 7.7795876511755335e-01 1.0886492150992925e+01 2.7999421770065780e+00 9.5269769207256658e+00 0 0 0
1366 1 1.5563064731050841e-01 1.2754223347097973e+01 4.1116366780057909e+00 8.6329085658881421e+00 0 0 0
1391 5 1.9134191230795214e-01 1.1825549357424675e+01 4.6561731940366382e+00 7.2250939448565941e+00 0 0 0
1416 1 1.5562872714253528e-01 1.4971007729625068e+01 8.8952453362002295e+00 8.6329133417281909e+00 0 0 0
1441 1 2.4769650592010170e-01 7.8633685760766880e+00 5.7720166397443879e+00 8.1025538314966425e+00 0 0 0
1466 3 7.7795846105335886e-01 8.2379105425186570e+00 7.5835439986849851e+00 9.5269807639026940e+00 0 0 0
1491 1 1.5562838600313716e-01 1.0105625057993283e+01 8.8952425802149762e+00 8.6329122030276384e+00 0 0 0
1516 1 1.3948033056190529e-01 9.2876108432139706e+00 6.3265166883792707e+00 7.3254127687971522e+00 0 0 0
1541 1 -1.5674133623837702e-01 1.0094859348369786e+01 7.9148996722052996e+00 7.1431451956415168e+00 0 0 0
1566 1 4.2442858926071420e-01 1.1559902082596734e+01 8.2288454727534361e+00 8.0668694822963420e+00 0 0 0
1591 2 -9.6664448116611379e-01 1.2028908091754124e+01 6.8428726698088109e+00 8.9446987522236459e+00 0 0 0
1616 1 2.4769838114519321e-01 1.2728756369869865e+01 5.7720115337086515e+00 8.1025512981232133e+00 0 0 0
1641 2 -9.5214334783439247e-01 1.2000137071129128e+01 3.4909136134743668e+00 1.0070185732636489e+01 0 0 0
1666 2 -9.5214472234617054e-01 1.4216939296938007e+01 8.2745121952645917e+00 1.0070195880008802e+01 0 0 0
1691 2 -9.5214349232947970e-01 9.3515499847922641e+00 8.2745156923709882e+00 1.0070194720461636e+01 0 0 0
1716 2 -9.5214464510212671e-01 7.1347347057064736e+00 3.4909173727286493e+00 1.0070186231352793e+01 0 0 0
1741 1 5.0290432423407072e-01 1.3883743999284377e+01 9.4432390370348553e+00 1.0989284466396509e+01 0 0 0
1766 1 -1.5674153515462849e-01 1.2311078103400808e+01 9.0435998126523511e+00 1.1792179092655648e+01 0 0 0
1791 1 4.2442688552838637e-01 1.3776124352384944e+01 9.3575485285461433e+00 1.2715909744115892e+01 0 0 0
1816 1 1.5552836249511642e-01 1.4970693856281970e+01 7.0243560955269615e+00 1.1012837153701398e+01 0 0 0
1841 1 1.5563130918645143e-01 1.0105036600007915e+01 5.2403474352136534e+00 1.3281943371894794e+01 0 0 0
1866 5 1.9134387334628636e-01 9.1763674325916700e+00 5.7848892430297099e+00 1.1874136379294260e+01 0 0 0
1891 1 5.0290408492612093e-01 1.1666943358128501e+01 4.6596419268141789e+00 1.0989279455994296e+01 0 0 0
1916 1 -1.5674180824895936e-01 1.0094270755405153e+01 4.2600014546297551e+00 1.1792170450823484e+01 0 0 0
1941 1 4.2442523152101747e-01 1.1559305322793511e+01 4.5739500781795401e+00 1.2715907297361442e+01 0 0 0
1966 1 -1.5674556637733877e-01 1.0094333236384134e+01 5.3455475084535635e+00 1.0411541899178008e+01 0 0 0
1991 4 -9.2669170499896525e-01 1.2335556863555579e+01 5.9272610096321827e+00 1.1986123467569380e+01 0 0 0
2016 1 1.3947745922620214e-01 1.1503799774254247e+01 6.2763675272207164e+00 1.3473744680703629e+01 0 0 0
2041 5 1.9134149998104422e-01 1.4041767102322245e+01 5.7848812070324067e+00 1.1874130657049717e+01 0 0 0
2066 1 1.5563076402825798e-01 1.4970438321660511e+01 5.2403393299184273e+00 1.3281942292277719e+01 0 0 0
2091 1 1.5562788079295167e-01 1.7187226594758265e+01 1.0023943013987161e+01 1.3281948332451165e+01 0 0 0
2116 1 1.5552869340294323e-01 1.0105295047065722e+01 7.0243599878119989e+00 1.1012844155774030e+01 0 0 0
2141 1 2.4769500614836318e-01 1.0079590597992267e+01 6.9007200917203173e+00 1.2751605008575792e+01 0 0 0
2166 1 2.4769808920147399e-01 1.4944972274383680e+01 6.9007137816208237e+00 1.2751602764611489e+01 0 0 0
2191 1 1.5562838688520217e-01 1.2321848035158020e+01 1.0023944005558755e+01 1.3281948754682748e+01 0 0 0
2216 1 4.2452241823565606e-01 1.1559557166059253e+01 6.3171195570558760e+00 1.0498697117015583e+01 0 0 0
2241 1 1.3948144948325519e-01 1.1503832954181286e+01 7.4552221644559733e+00 1.1974471587861087e+01 0 0 0
2266 2 -9.6664490149669446e-01 1.4245119229021443e+01 7.9715759662078458e+00 1.3593743717630392e+01 0 0 0
2291 2 -9.5214509622376065e-01 1.6433153226865439e+01 9.4032179643812270e+00 1.4719231046228625e+01 0 0 0
2316 1 1.5552979245143106e-01 1.2321507866454883e+01 8.1530661650696565e+00 1.5661876358520171e+01 0 0 0
2341 3 7.7795905072263905e-01 1.0454123327031979e+01 8.7122573683258473e+00 1.4176019501724793e+01 0 0 0
2366 2 -9.5214413063628101e-01 1.1567764494304294e+01 9.4032247688814596e+00 1.4719228992507016e+01 0 0 0
2391 1 4.2452215348104227e-01 1.3775768300932040e+01 7.4458206342675348e+00 1.5147740122509591e+01 0 0 0
2416 1 1.3947988835350447e-01 1.3720052301558891e+01 8.5839262029537000e+00 1.6623502145910081e+01 0 0 0
2441 1 5.0290540493442826e-01 1.6099960544293992e+01 1.0571944743689716e+01 1.5638322801328263e+01 0 0 0
2466 1 -1.5673943186639697e-01 1.4527299750042792e+01 1.0172308048444993e+01 1.6441239343073665e+01 0 0 0
2491 3 7.7795720603558960e-01 1.5319514732465720e+01 8.7122481754823546e+00 1.4176020093551800e+01 0 0 0
2516 1 1.5552961110263883e-01 1.7186905230912259e+01 8.1530604750195543e+00 1.5661872724465020e+01 0 0 0
2541 3 7.7795975545828844e-01 8.2373082401429460e+00 3.9286527316575461e+00 1.4176014707570374e+01 0 0 0
2566 2 -9.5214516895444457e-01 9.3509528728611393e+00 4.6196191683917096e+00 1.4719219653473044e+01 0 0 0
2591 5 1.9134453790826819e-01 1.1392588857410376e+01 6.9135922650552386e+00 1.6523180774473119e+01 0 0 0
2616 1 5.0290392163141218e-01 1.3883164517737359e+01 5.7883400050882532e+00 1.5638320345683434e+01 0 0 0
2641 1 -1.5674019097738345e-01 1.2310493112567482e+01 5.3887009649681117e+00 1.6441231332616034e+01 0 0 0
2666 1 -1.5674800496792535e-01 1.2310547897343934e+01 6.4742410256941767e+00 1.5060595325182122e+01 0 0 0
2691 4 -9.2669140532823180e-01 1.4551775869866450e+01 7.0559632109100923e+00 1.6635162987857701e+01 0 0 0
2716 3 7.7795953979256283e-01 1.3102704740583389e+01 3.9286532029645103e+00 1.4176016860821161e+01 0 0 0
2741 2 -9.5214475047203162e-01 1.4216354218162085e+01 4.6196160219163520e+00 1.4719219783520762e+01 0 0 0
2766 5 1.9134379826884032e-01 1.6257986594237359e+01 6.9135850317187284e+00 1.6523178793689542e+01 0 0 0
132 2 -9.5214461003454487e-01 1.6432567133854068e+01 5.7483220200353076e+00 1.9368258838001392e+01 0 0 0
2 1 5.0290390671567098e-01 1.6099384851717346e+01 6.9170480774113621e+00 2.0287359000293293e+01 0 0 0
28 1 4.2442386774041541e-01 1.3775528686356475e+01 5.7026524298444965e+00 1.7364949072362791e+01 0 0 0
54 1 -1.5674670037117000e-01 1.4526769865498919e+01 7.6029479083484146e+00 1.9709627352433600e+01 0 0 0
80 1 1.3947679570330349e-01 1.3720020054121266e+01 7.4050773926213651e+00 1.8122782207689191e+01 0 0 0
106 3 7.7795878081746817e-01 1.5318922819334553e+01 5.0573586865511340e+00 1.8825045972067482e+01 0 0 0
2791 1 1.5552912084831572e-01 1.9403127126326126e+01 9.2817638277844434e+00 2.0310906441884924e+01 0 0 0
2816 2 -9.6664406855328533e-01 1.6461337582439473e+01 9.1002773795920859e+00 1.8242777012819072e+01 0 0 0
2841 1 2.4769579667462782e-01 1.7161197731455644e+01 8.0294175809159558e+00 1.7400636448371735e+01 0 0 0
2866 3 7.7795622277527032e-01 1.7535734165139232e+01 9.8409517897318466e+00 1.8825051273572043e+01 0 0 0
2891 2 -9.5214529636951806e-01 1.8649369411959086e+01 1.0531920160481160e+01 1.9368269616287847e+01 0 0 0
2916 1 1.5562862604385724e-01 1.9403449362110976e+01 1.1152658555153595e+01 1.7930997206241052e+01 0 0 0
2941 1 1.5552959699863389e-01 1.4537728249874304e+01 9.2817679107541249e+00 2.0310909983444294e+01 0 0 0
2966 1 2.4769437778852291e-01 1.2295809809803327e+01 8.0294268904065458e+00 1.7400636097943206e+01 0 0 0
2991 3 7.7795817043028526e-01 1.2670340264761244e+01 9.8409593592013707e+00 1.8825048697213738e+01 0 0 0
3016 2 -9.5214388820398821e-01 1.3783980454880400e+01 1.0531925046335759e+01 1.9368265841481328e+01 0 0 0
3041 1 1.5562906077086786e-01 1.4538070580645760e+01 1.1152661303718311e+01 1.7930997246306706e+01 0 0 0
3066 1 4.2452268983100477e-01 1.5991994939594097e+01 8.5745254416801302e+00 1.9796776295807515e+01 0 0 0
3091 1 5.0290476357299341e-01 1.8316187980450287e+01 1.1700647458644251e+01 2.0287363873109200e+01 0 0 0
3116 1 4.2442779647145529e-01 1.5992343269128241e+01 1.0486255838215028e+01 1.7364952447280160e+01 0 0 0
3141 1 1.5563147333434740e-01 1.7186667931280269e+01 6.3690508568980588e+00 1.7930993508965845e+01 0 0 0
3166 3 7.7795848436059645e-01 1.0453530290939614e+01 5.0573546034877914e+00 1.8825043537140903e+01 0 0 0
3191 2 -9.5214508527962483e-01 1.1567166816818887e+01 5.7483245004125845e+00 1.9368260001164273e+01 0 0 0
3216 1 1.5563124987571045e-01 1.2321261235831548e+01 6.3690568141819606e+00 1.7930992305596391e+01 0 0 0
158 1 2.4769472621005201e-01 1.4512025226228150e+01 9.1581387165335286e+00 2.2049671031287289e+01 0 0 0
184 1 1.5562900633880555e-01 1.6754287441428723e+01 1.2281367592376677e+01 2.2580029738429587e+01 0 0 0
210 3 7.7795729652668610e-01 1.4886554923227163e+01 1.0969680465341774e+01 2.3474077891201318e+01 0 0 0
236 1 1.3947977114085089e-01 1.5936269055563296e+01 9.7126346426288812e+00 2.1272538177109372e+01 0 0 0
262 1 -1.5673994817875589e-01 1.6743517166540293e+01 1.1301012303602462e+01 2.1090270120768135e+01 0 0 0
288 1 4.2442575820726819e-01 1.8208559777647565e+01 1.1614966372714585e+01 2.2013987377140253e+01 0 0 0
314 1 2.4769658602565114e-01 1.9377414318957570e+01 9.1581305931823174e+00 2.2049671470980272e+01 0 0 0
340 2 -9.6664444551437334e-01 1.8677557315408315e+01 1.0228991584328408e+01 2.2891813032608120e+01 0 0 0
366 1 1.5562892173183196e-01 2.1619679856795567e+01 1.2281366438237621e+01 2.2580031653464324e+01 0 0 0
392 3 7.7795633500196215e-01 1.9751953633527243e+01 1.0969674395194033e+01 2.3474076324065141e+01 0 0 0
418 1 1.5563157821038817e-01 1.9402882206590768e+01 7.4977640630043680e+00 2.2580028643408614e+01 0 0 0
444 5 1.9134316929297238e-01 1.8474203759187752e+01 8.0422956170407449e+00 2.1172215096651392e+01 0 0 0
470 1 1.5563125590332691e-01 1.4537476115233130e+01 7.4977690006550075e+00 2.2580027220054252e+01 0 0 0
496 3 7.7795789172759378e-01 1.2669748059495847e+01 6.1860642179815004e+00 2.3474072004534662e+01 0 0 0
522 5 1.9134358430187143e-01 1.3608805522909451e+01 8.0423012754572110e+00 2.1172217197056391e+01 0 0 0
548 3 7.7795795534321410e-01 1.7535139842681073e+01 6.1860676986183831e+00 2.3474074056907792e+01 0 0 0
574 1 -1.5674002568106871e-01 1.4526708743941697e+01 6.5174110111142509e+00 2.1090263409050195e+01 0 0 0
600 1 4.2442410846282047e-01 1.5991740439068240e+01 6.8313629559397739e+00 2.2013986025918875e+01 0 0 0
626 4 -9.2669234078361185e-01 1.6767993325709000e+01 8.1846721499353592e+00 2.1284203874711796e+01 0 0 0
652 1 1.3947708042874232e-01 1.5936232696631595e+01 8.5337883750980907e+00 2.2771820080642492e+01 0 0 0
678 2 -9.5214468774800398e-01 2.0865591343816895e+01 1.1660633551036861e+01 2.4017301876304941e+01 0 0 0
704 2 -9.5214429913244725e-01 1.3783383722474658e+01 6.8770305958720455e+00 2.4017293635466473e+01 0 0 0
730 2 -9.5214417872417512e-01 1.8648784057079865e+01 6.8770277522571037e+00 2.4017292233414878e+01 0 0 0
756 2 -9.5214387220684338e-01 1.6000196483375177e+01 1.1660638026977640e+01 2.4017300903510559e+01 0 0 0
782 1 1.5563010477819275e-01 2.3835897900563506e+01 1.3410064870976514e+01 2.7229078272708584e+01 0 0 0
808 1 1.5552904344505469e-01 1.6753939866614296e+01 1.0410477845643715e+01 2.4959947804392559e+01 0 0 0
834 1 2.4769402071942664e-01 1.6728243696615948e+01 1.0286844857261411e+01 2.6698714758435671e+01 0 0 0
860 1 2.4769731417480068e-01 2.1593632343135923e+01 1.0286839749039455e+01 2.6698715744365710e+01 0 0 0
886 1 1.5562965818530353e-01 1.8970506285191199e+01 1.3410065284552582e+01 2.7229077540281342e+01 0 0 0
912 1 4.2452359085413904e-01 1.8208207594555049e+01 9.7032343179284712e+00 2.4445810123043113e+01 0 0 0
938 1 1.3947851143594805e-01 1.8152484670175774e+01 1.0841335735445011e+01 2.5921571176108788e+01 0 0 0
964 1 5.0290583684609502e-01 2.0532398947274700e+01 1.2829357552397319e+01 2.4936396192059959e+01 0 0 0
990 1 -1.5674071746961721e-01 1.8959738910448195e+01 1.2429716503057685e+01 2.5739312322745125e+01 0 0 0
1016 1 4.2442591547779257e-01 2.0424779793161974e+01 1.2743666501941682e+01 2.6663028072085581e+01 0 0 0
1042 1 1.5552860074625227e-01 2.1619339624674552e+01 1.0410473496303684e+01 2.4959944233841227e+01 0 0 0
1067 1 1.5563164546549751e-01 2.1619098354033305e+01 8.6264662444621152e+00 2.7229072652752386e+01 0 0 0
1092 1 1.5563156082722598e-01 1.6753691622813172e+01 8.6264670435725304e+00 2.7229071096389468e+01 0 0 0
1117 5 1.9134528894104313e-01 1.5825021471648567e+01 9.1710058540396222e+00 2.5821262801779866e+01 0 0 0
1142 1 5.0290437734401694e-01 1.8315593665617698e+01 8.0457514215218389e+00 2.4936391904727468e+01 0 0 0
1167 1 -1.5674157133637470e-01 1.6742923987637781e+01 7.6461165118376382e+00 2.5739303498286105e+01 0 0 0
1192 1 4.2442364157632489e-01 1.8207958535383533e+01 7.9600602817892678e+00 2.6663022809591876e+01 0 0 0
1217 1 -1.5674733873275354e-01 1.6742978544265178e+01 8.7316578695822518e+00 2.4358670144701204e+01 0 0 0
1242 4 -9.2669054505208615e-01 1.8984207067984194e+01 9.3133724497062929e+00 2.5933236724109037e+01 0 0 0
1267 1 1.3947716168582830e-01 1.8152448520052850e+01 9.6624856143750009e+00 2.7420853334935774e+01 0 0 0
1292 5 1.9134467611009812e-01 2.0690419860777208e+01 9.1710007078400793e+00 2.5821260785590127e+01 0 0 0
1317 2 -9.6664491289332988e-01 2.0893781235916165e+01 1.1357696922186438e+01 2.7540863771930560e+01 0 0 0
1342 1 1.5552705466503605e-01 1.0106446281925532e+01 1.4334142951626159e+01 1.7147480798277479e+00 0 0 0
1367 5 1.9134485741043486e-01 9.1775171176036316e+00 1.3094679488576432e+01 2.5760480727917932e+00 0 0 0
1392 1 5.0290672788361646e-01 1.1668104758670736e+01 1.1969424316717847e+01 1.6911996989149343e+00 0 0 0
1417 1 -1.5674411617780168e-01 1.0095423094437466e+01 1.1569797792534114e+01 2.4940976057444764e+00 0 0 0
1442 1 4.2452221627716363e-01 1.1560714548866052e+01 1.3626902358509660e+01 1.2006047613307922e+00 0 0 0
1467 1 -1.5674796135553071e-01 1.0095494235861848e+01 1.2655327171372818e+01 1.1134590420003121e+00 0 0 0
1492 1 1.3948201000859609e-01 1.1504977759105698e+01 1.4765012638159684e+01 2.6763731649829343e+00 0 0 0
1517 4 -9.2669121845814151e-01 1.2336708531900538e+01 1.3237056007270469e+01 2.6880383018044798e+00 0 0 0
1542 5 1.9134526943804858e-01 1.4042921160159880e+01 1.3094680509652754e+01 2.5760571096308347e+00 0 0 0
1567 1 1.5552750248253780e-01 1.4971845292578564e+01 1.4334144695219727e+01 1.7147480788972873e+00 0 0 0
1592 3 7.7795889096158721e-01 6.0222757745968680e+00 1.0109728331047085e+01 2.2888898384297754e-01 0 0 0
1617 2 -9.5214350582874963e-01 7.1359120032074133e+00 1.0800698761450791e+01 7.7210792907155112e-01 0 0 0
1642 5 1.9134221482729277e-01 1.1826131924682933e+01 8.3110762281882966e+00 2.5760522393436105e+00 0 0 0
1667 1 1.5552896514813347e-01 1.2755050651321753e+01 9.5505373997691905e+00 1.7147476595928774e+00 0 0 0
1692 1 1.5552954583093009e-01 7.8896553282102007e+00 9.5505378102223641e+00 1.7147515055166840e+00 0 0 0
1717 5 1.9134402794889493e-01 6.9607310952162829e+00 8.3110760649098019e+00 2.5760588223221328e+00 0 0 0
1742 1 -1.5674859254788290e-01 7.8786961014381713e+00 7.8717263737880936e+00 1.1134626719410610e+00 0 0 0
1767 1 4.2452137228921105e-01 9.3439210476994958e+00 8.8432994323450469e+00 1.2006077015205889e+00 0 0 0
1792 1 1.3948138086665937e-01 9.2881915914765791e+00 9.9814096892259734e+00 2.6763764316762826e+00 0 0 0
1817 4 -9.2669132816849120e-01 1.0119921054643722e+01 8.4534522923347577e+00 2.6880383795111329e+00 0 0 0
1842 3 7.7795840284436502e-01 1.0887659524409774e+01 1.0109730169414286e+01 2.2889682215780519e-01 0 0 0
1867 2 -9.5214351792361818e-01 1.2001303860123855e+01 1.0800696918913845e+01 7.7210701890791400e-01 0 0 0
1892 1 1.5562796067270912e-01 1.0106191143899155e+01 1.2550150325308019e+01 3.9838680479560411e+00 0 0 0
1917 1 2.4769797305355287e-01 1.0080738810882186e+01 1.4210515832381814e+01 3.4535153569670514e+00 0 0 0
1942 1 1.5552880452430495e-01 1.2322655724086522e+01 1.5462862364810849e+01 6.3637925198187828e+00 0 0 0
1967 1 4.2442596091661428e-01 1.1560457615402303e+01 1.1883746786937190e+01 3.4178263593077900e+00 0 0 0
1992 1 5.0290713241873075e-01 1.3884317467418221e+01 1.3098146194751424e+01 6.3402448368585791e+00 0 0 0
2017 1 1.3947862623910881e-01 1.1504950051633939e+01 1.3586169255311338e+01 4.1756559207521535e+00 0 0 0
2042 1 4.2451992667508009e-01 1.3776935082600263e+01 1.4755621754239600e+01 5.8496591007501406e+00 0 0 0
2067 1 -1.5674583795201522e-01 1.2311709277198654e+01 1.3784055508332097e+01 5.7625065585407773e+00 0 0 0
2092 1 1.5562934555165539e-01 1.4971602178023939e+01 1.2550147109840704e+01 3.9838710199910032e+00 0 0 0
2117 1 2.4769531277691478e-01 1.4946145947019195e+01 1.4210512564663780e+01 3.4535142166016963e+00 0 0 0
2142 2 -9.6664331560863526e-01 1.4246281200948559e+01 1.5281368607660704e+01 4.2956550300403205e+00 0 0 0
2167 1 1.5552889450671981e-01 1.7188056898565826e+01 1.5462864940989741e+01 6.3637923089265147e+00 0 0 0
2192 3 7.7795944832584385e-01 8.2384859029238005e+00 1.1238457075057402e+01 4.8779322315619815e+00 0 0 0
2217 2 -9.5214445713136098e-01 9.3521247129815759e+00 1.1929420790622819e+01 5.4211529384137283e+00 0 0 0
2242 1 1.5553063893801264e-01 1.4971262006202029e+01 1.0679257139633584e+01 6.3637874732583617e+00 0 0 0
2267 1 2.4769660301885613e-01 7.8639507042054859e+00 9.4269159052856519e+00 3.4535167670911964e+00 0 0 0
2292 2 -9.6664598582989270e-01 1.2029489658480712e+01 1.0497783143616259e+01 4.2956558815042989e+00 0 0 0
2317 1 1.5553023064694130e-01 1.0105874146756053e+01 1.0679254477810332e+01 6.3637869794338293e+00 0 0 0
2342 1 1.3947590795900006e-01 9.2881636215873211e+00 8.8025650519968028e+00 4.1756571693688418e+00 0 0 0
2367 1 4.2452241386443024e-01 1.1560146384407908e+01 9.9720175360514389e+00 5.8496516982489366e+00 0 0 0
2392 1 -1.5674726956732343e-01 1.0094919061752067e+01 9.0004423160919149e+00 5.7625054068031920e+00 0 0 0
2417 3 7.7795951154377518e-01 1.3103873196216144e+01 1.1238466823701490e+01 4.8779321865619378e+00 0 0 0
2442 2 -9.5214435947829879e-01 1.4217519292134293e+01 1.1929424417993467e+01 5.4211502740754236e+00 0 0 0
2467 1 2.4769889465322414e-01 1.2729342507527658e+01 9.4269201361855135e+00 3.4535163424978399e+00 0 0 0
2492 1 1.5562823369791742e-01 1.2322409024905870e+01 1.3678841910327398e+01 8.6329166488124969e+00 0 0 0
2517 5 1.9134381166985620e-01 1.1393735131821696e+01 1.4223383380498152e+01 7.2251009919670617e+00 0 0 0
2542 1 2.4769609373894988e-01 1.2296950709872858e+01 1.5339217070509628e+01 8.1025573882227722e+00 0 0 0
